id,puzzle,solution,clues,difficulty
75244,..9.8....83..5...7.1..3.2...5..2.89.......6.......6..452.9.....1.3.........5..94.,279481365836259417415637289657324891941875632382196754524963178193748526768512943,24,3.2
2154842,.....45.67.6......5...8...7.....892....61...3.2.4...1.....5..3...9.6......1...8.9,912374586786925341543186297167538924498612753325497618674859132839261475251743869,24,3.2
377054,....8..1....17....2..5...6.9....423....2....4...........3.1.7.5.2.7.....6.5..9..1,739486512564172389281593467917854236856231974342967158493618725128745693675329841,23,3.2
1096588,1..2.3.....57...8....1.....27.6......49....3.3....92...1.9.....7..3..1.4..8......,197283456625794381834156972271635849549812637386479215413927568752368194968541723,23,3.2
2371248,.3..6.......8.9.5...825.6....6.2.....1...4.....3...875.2.1..9....4....327........,532761498671849253498253617856327149917584326243916875325178964184695732769432581,24,3.2
1733373,3.56.1....64.3..9...2...1..8.6.4...........59...1.7..2.1...........6.8.7...4.....,375691248164832795982574136856249371721386459439157682518723964243965817697418523,23,3.2
2044219,...8.....5...7........4.28.1....4......5....74.218..65..........34...7....8.6..4.,246839571589271634317645289165794823893526417472183965721458396634912758958367142,22,3.2
1845669,.8...49...47..53....9....2.8..4..73...38..4...2.3.........62...9....8..67..1..8..,685234917247915368319687524896451732173826459524379681458762193931548276762193845,26,3.2
2622730,.124...894..9..........7....9...4...6...5.3....82..5....4.6..1285...........1...5,712435689435986271986127453593674128627851394148293567374569812851742936269318745,24,3.2
1214853,...3.....1.94..8...73....2...8...7..91......4..25......97..4...8.....4.25...76.8.,685321947129457863473698521358142796916783254742569318297814635861935472534276189,25,3.2
1788884,2....87..4....91..79.....5..5......6...45.......1.6..8.7...29.5..36...2.....9.6..,231548769465739182798261453157983246826457391349126578674812935913675824582394617,25,3.2
750750,...3..7..8..7....1..2.....46...2...32.78..1..3...........1.63.2....5.....4....8.7,461392785835764291972581634618925473257843169394617528589176342723458916146239857,23,3.2
2692185,..5.4.3.......1..9.467..8...3.5...2..7....4....9..3.786....5..7.5...723..........,795842361283651749146739852831574926572986413469213578624395187958167234317428695,25,3.2
1436608,...9..6.2.1...27...2..6....4.........9..8..633.....58...85.9..1..5....4.1....48..,854973612916842735723165498481356927592487163367291584648539271275618349139724856,25,3.2
446676,5..1........2....6.64.352..3..51.6.7....93....2.....38.769.1.............9..7...4,532186749781249356964735281348512697657893412129467538476951823813624975295378164,26,3.2
288348,3....46.1......8.........23...1.72...6..4..1....82.7..1.6.75.....8....9.4....6...,382794651619352874574618923853167249267549318941823765136975482728431596495286137,24,3.2
2268804,....94.8..2.....9.5.....3...6...7839...2.....3.78.......4..15...1...36.4.35......,173694285428375196596128347261457839849236751357819462784961523912583674635742918,25,3.2
343136,...48.2.5..75.3.....4.9.........1.6...3.6.8...8....9.........369.1..7.8........5.,319486275827513694654792318492871563573269841186345927745928136931657482268134759,23,3.2
502628,..4..5..35...381...8.79..64.......41..8..4..........39....19....9..8.....273.....,974165283562438197183792564759623841318974652246851739635219478491587326827346915,25,3.2
1198529,34.........2.9.8....651...3..1.7..9.8....9..1....5.6....86...........2...7.3...1.,347862159152793864986514723521476398864239571793158642418627935635941287279385416,23,3.2
2896455,..3..5....9..2.45.4.76......7.....4...61.......2..86..2.53.........86.12......7.5,823945176691827453457631289179263548586194327342758691215379864734586912968412735,25,3.2
2346322,79.5.8.....8.1.9.......3.8.31.......8.5.643..67............5..4........9.3.7.682.,793528461248617953156943782319872546825164397674359218967285134582431679431796825,26,3.2
128145,..9.3....38.7..24.....9...54586......2..........9..8.18....7.6......49........1.2,549238617386751249172496385458612793921873456637945821893127564215364978764589132,24,3.2
2084621,12..........85.2..48..2..96.6.....14...5.....2....36...........536..7.....1.9..3.,127369458693854271485721396368972514714586923259143687972438165536217849841695732,24,3.2
501918,.5...6.....8.....1..6.32.4.36........2..7..5...72.49...1.....3.....4...6..9..8.1.,451786392238495671796132845365819724924673158187254963812567439573941286649328517,24,3.2
2130385,.2....9..95.3...1.6...1..4......3.7287..62........4..6.9...6.....3.7......59.....,721648935954327618638519247546893172879162354312754896297436581183275469465981723,24,3.2
2459018,......9...9.4....71.2...3....5..8..3..7..1...6......5.5...1928...86..7...6.3.....,854173962396425817172896345215968473487531629639247158543719286928654731761382594,24,3.2
1685862,.29....36..6..3.....14..5......7..8..92.61.5.5..........5.2..7..7...98..24.......,429785136756213498381496527164572389892361754537948261915824673673159842248637915,25,3.2
2002257,...4..23...1.....698......7.4.1.2.9...........5.68..72...7....38...5..6...7..14..,576418239431927856982365147643172598728539614159684372215746983894253761367891425,25,3.2
1475818,.....8.......16..42..4....37....9...5.8...3..1....4.25.1625..........7.13.....6..,634728519859316274271495863742539186598162347163874925916257438425683791387941652,24,3.2
1628710,..3..........8...976......452..1......47....6.....24.59..86.........16...759...1.,853249761241687359769135284527416938394758126186392475912863547438571692675924813,24,3.3
2065103,.6.3..81...7..6.3....1..9.6.7.6....56..548..94....3......4.7.....3....5..5....7..,569324817217986534348175926871692345632548179495713682186457293723869451954231768,26,3.3
2914384,..5.12.3.38..............7..9.5..4....7.6.9.......8....5.8.....7..2.91....6..5..7,675912834382754691419683572891527463537461928264398715153876249748239156926145387,23,3.3
2570692,43..16.............9.7..3....1..4.5....6.....5.....617..83.........4.29......283.,432516789187439562695728341861274953973651428524983617248395176316847295759162834,23,3.3
1277264,..5.....41....3.9..3...5...6.......3.9.23..5....9.6...47....52...6..7...9...8.1..,865192374147863295239475861621758943794231658583946712478319526316527489952684137,24,3.3
1113482,97......54.........8..1.36.......8..3..2...7....694..3....29......3..6..21..6.7..,973846215461532987582917364146753892359281476728694153637129548894375621215468739,24,3.3
1704039,.....49..9..2..6...7...9.8........577.8.6......94..3...84..6.2.....5....2..8..5.3,826174935913285674475639182632918457748563219159427368584396721391752846267841593,25,3.3
779744,.1....4.....5....78.....39...2..8...5.87..6.3.4..2.8....7.1...4.6.3.........7.23.,716293485923584167854167392672938541598741623341625879237816954469352718185479236,25,3.3
1307782,.52.8..6..3....5.44.1..3.....4....78...2..6..7...98..3....4....5.8.3..96...9.2...,952487361637129584481563729264315978893274615715698243379846152528731496146952837,27,3.3
693536,.2......4....7..95..58..7....86.....2......4..9...217.8.7.9....9......561........,729156384681374295345829761418637529273915648596482173867593412932741856154268937,23,3.3
2818935,.........4....5.8..67.24......3...62..1....5..3..9...167......8.24.78.3....4.6..5,952783614413965287867124593749351862281647359536892471675239148124578936398416725,26,3.3
683592,....92..4...3.....2...17..8.9.2......1.5..3....4..9..5..1...4..7...5.8...5382..1.,187692534469385172235417968598273641612548397374169285821736459746951823953824716,26,3.3
185909,3...268.5..67....4.8.......6...1.2..1.3.6.5.......569.2.9....8.7............4...2,374926815916758324582134769658419237193267548427385691249573186761892453835641972,25,3.3
2148175,.9.1.........9.8.52..86..........6.4.....7..3..3....1.....1.94..1.....576...4..2.,896175432174392865235864791582931674961457283743286519327518946418629357659743128,23,3.3
2501661,.5..68..7.3.....4.8..3.....91.8....5.....92..2..1...9...7.3..5...1......59..1..63,459268317132597846876341529914826735763459281285173694627934158341685972598712463,26,3.3
573012,2....4..5.958.3.41...........1.....9.....53...7.9...2..2..4.6..3.9..6.......82.7.,218694735695873241734521896841237569962415387573968124127349658389756412456182973,25,3.3
609669,.....5....5.9..4...41.6....4.5..69...9.....6.2..8...13....8.3.18...2....3.7.4...2,682435179753912486941768235435176928198253764276894513529687341814329657367541892,26,3.3
996326,.8...1..4.......5....4.21..46.93..1..39......5.1....9..2..1..3......74.....8.37.9,286351974143798652957462183462935817839176245571284396724619538398527461615843729,26,3.3
115123,...9.7...6......91.....28.7.3.4.9...85.23..1.96......3........2...3....5..512.4..,521987364678543291349612857137459628854236719962871543413765982286394175795128436,26,3.3
438016,.9........2.96..7....8.53.6..9.1.....1..4..25.765......8......1..7..1.5.......2..,698173542325964178741825396459312687813647925276589413582496731967231854134758269,24,3.3
2253106,.5...4..8..9..3..6.6...71..2.7....3.............531...9.41...651..4..9.7........1,351264798749813256862957143217689534583742619496531872924178365135426987678395421,25,3.3
2132774,64.....5...7...2.3..2..8...2.5...4....8.9......4.17..8...3..7.6.....5.8.3......9.,643729851897156243152438967215683479768294135934517628589342716471965382326871594,24,3.3
2784671,...4........2..156..5...3..41.........67...2.7.......816...7...9.8.4...7..28...3.,691435782347298156285176349419682573856713924723954618164327895938541267572869431,24,3.3
1924982,.....6..95..73.2......8..736.9..7......2.....1.....86...83..9...5...9.2..2....1..,783126549596734281214985673649857312835261794172493865468312957351679428927548136,24,3.3
1442230,.68.7.9....1..2..629.....8...54...2.3...1...........3..4.93....9.2.....5..6..4...,468371952751892346293645187175463829329518674684729531547936218932187465816254793,24,3.3
1627877,.7.18..5.95.........3..6.7.5...4....2...78.....9..21...2...74..........6.17.6...8,472189653956723814183456972538941267261578349749632185625897431894315726317264598,25,3.3
741310,..2.1..5.7...6..1.1.37....6....5.....4.879..58....2....96..4......6.73......9....,462918753759463812183725946927356481641879235835142697296534178514687329378291564,25,3.3
608533,.8.7...1.1..5..6..9...2......78.2....54.3...8...........2.8.46....25.1...6.....8.,485769213123548697976123854637892541254631978891475326312987465748256139569314782,24,3.3
2633231,..9....87..........7461...52...4..7..5....3....1...6.....9.7...3....82......5..4.,639524187125789436874613925293146578756892314481375692542937861317468259968251743,22,3.3
1606809,..4.81...5..........7..51.41.6..48.5..57..63..........3...4...27..5...96....3....,694281753512473968837965124126394875485712639973856241369147582741528396258639417,25,3.3
234906,....5....28.14..6.4.....7..65.429.....3....8......64......3.2..8....7....6.....1.,196752348287143965435968721658429173943571682712386459571834296829617534364295817,23,3.3
172034,...9..5.3..3..1....2.4..6..8..........5...4...478.....3.476..1...1....8.28....3..,418976523673521894529483671832614759165297438947835162394768215751342986286159347,24,3.3
1901333,..67..5........4....3.8..6.........2..4.6.9.1....3185.3......2.5..12....7..9....8,486792513925316487173584269851479632234865971697231854319648725548127396762953148,24,3.3
113178,...71..9...8..51.....4...7.....2.....73.....6.45.8..3.3.7...5.1......4....19.....,534716298768295143129438675816327954273549816945681732397864521652173489481952367,23,3.3
265382,....27..1..21.....1..4...6..5.93.4.7.....4.....4..85....7.....24....6..98.9.7..3.,548627391962183745173495268256931487381754926794268513637849152425316879819572634,26,3.3
872122,.85.....2..1....47....4....74.5.........173..9.64...8......9.3.8........2....5..8,485973162391256847672841953743598621528617394916432785154789236867324519239165478,23,3.3
893,......54...152.......7...987..9....4..3.6.1.........8...4....3......86...1..92...,279836541481529763536714298762981354893465127145273986624157839957348612318692475,22,3.3
2441810,.....51....9.6.2.8...4.....84....6...51.27....7....3...2..9.......1429....8....1.,764285139519763248283419756842931675351627894976854321127598463635142987498376512,24,3.3
2079553,.1.9......5.2.8...2..5.6..9.9..2...1..1.6...36......4.1.3....6......7...924...1..,416973582359218476287546319798324651541869723632751948173492865865137294924685137,25,3.3
1519992,...5.....2....947.57..4.8..4.........1.8..2......13.9.8.......7...6....21..9.5.6.,394578621281369475576241839438792516719856243652413798863124957945637182127985364,24,3.3
1771939,.51........6.9..7.....73.4...2.3.8.13...69....................6.7....5..8..5.7.1.,751482693436195278289673145592734861318269457647851329125948736974316582863527914,22,3.3
2571710,3.6.8.5.77....4.3......5....67.2.9..........5..53.8...2...5.7.6...1.....57....3.9,316289547759614832842735691467521983138497265925368174284953716693172458571846329,26,3.3
1669364,......2415........3...4..75....8.1.3......85.6.8.5....4768....22....7......9...14,987563241541792638362148975754289163123674859698351427476815392219437586835926714,26,3.3
648764,1.63.........9.....3..1.4..6....51..2......3....42..5.468....1.3......74...9.3.6.,126384795584796321937512486679835142245671839813429657468257913392168574751943268,25,3.3
1930146,...58...7.4.1..9.27....3.....8.3467..71.....5.........6......2.5............2.3.8,196582437843176952725493186958234671371869245264751893689317524532648719417925368,23,3.3
2719798,.2.3.4..8......7...6.......6...2...3....7..82.92..31.74.1.6.........29.........1.,927314658315286749864795321678521493143679582592843167431968275786152934259437816,23,3.3
713766,...3....5..2..4...1..6...28....6.7...3.57..1.57..2...6....9...7...1....34.9......,698312475352784691147659328281463759936578214574921836863295147725146983419837562,24,3.3
1840134,..7.26....24.5.7.9..........9.41...72.6..95.11..........8...9.54............95.6.,587926314624153789931784256895412637276839541143567892368241975459678123712395468,25,3.3
756970,...5.2.8..4...6...2..3....16......34.2.........89.36....965..2.3..7..8....2.....9,931542786547186293286397541695278134123465978478913652819654327364729815752831469,25,3.3
2139037,.4...6.8.....3......5..8.27..23....69.....5..71.6.....8.9.......27..5..8...2...9.,243576189178932654695418327582341976936827541714659832859764213327195468461283795,24,3.3
43618,...8..62...4....93.9...1.5.9...2.38.13.7..................68....6..49..75.....9..,351897624784256193692431758947625381135784269826913475479168532263549817518372946,24,3.3
2583714,...8.62.9.....1.6..7.92..3..8..3...1..75..9..5..6...4.1.3...5...4.....238.5......,314856279952371468678924135286439751437512986591687342163248597749165823825793614,27,3.3
1576114,.........7.3....4.8.19..7.......8......5..9.4...47..12.2.8.1.3...92.......46...5.,265784193793125648841963725412398576376512984958476312627851439539247861184639257,24,3.3
1976404,..81.3.9..5.24......1....841..8....7..6...9...2.5............16....26......4..7.8,248173695659248173731659284194862537586317942327594861472985316813726459965431728,24,3.3
842023,........996..25..1....4.75.3..51.9......3..4....9.41..2.3.....8..8....2.49..8....,534871269967325481821649753346518972159732846782964135213457698678193524495286317,26,3.3
390783,..7.6......4.35...2.....186..34.29........5.19.........5...4.2....8.9.....9...3..,197268453864135792235947186573412968428796531916583274651374829342859617789621345,23,3.3
1039272,....6.7..91.4....55.6..7..3.......6.4....3.5..7...9..2....86...1.35.......2...9..,238165794917438625546927183381752469429613857675849312794286531163594278852371946,24,3.3
325189,.3.96...56.....3..29..7...........1....72.....8.5...26..5....6.91.2....3.....14.9,137964285654182397298375641372496518561728934489513726745839162916247853823651479,25,3.3
467038,3.8.9.7..79...2......7....3.16.....8....6.94.4..3.8...6..42.38...3....1....6..4..,358196724794832165162754893516947238837265941429318576675421389243589617981673452,27,3.3
1984821,6.......5.9..68....4.9.....98...4.....7...62......194....4..2...3..57...57.....3.,618742395795368412243915786981624573457839621326571948169483257834257169572196834,24,3.3
1279213,51......9.98..2.4...3..56.8...2...83..9...7...2..4.5.......8...4..31.....7..2....,516483279798162345243975618654297183189536724327841596931758462462319857875624931,25,3.3
2283024,13..8......9.4....4....15....36...5.8.....9......186.........2...1..6....65....71,137589264659243187428761539913624758846357912572918643794135826281476395365892471,23,3.3
1538069,.....9..4..8.7....1.93......3..1.5.7......3.8....2...62...6....67...8.1.9..5.....,726159834358472961149386275832614597461795328597823146284961753675238419913547682,23,3.3
912928,5.72.....69......8......4.........49...8.4..6..3.7.1.....9.57..2.8.3.........7.1.,547268931691743258832591467716352849925814376483679125164925783278136594359487612,23,3.3
30433,...86............86.5.2.3..9...4..7...4.....11.....5.....9..6.546..58..7..16...3.,349861752217593468685427319938145276754236981126789543873914625462358197591672834,25,3.3
1229715,16.2..9.3.....91.4...7.......917..5..4...3....5......6...3.......8.1.3....5..4..9,164258973587639124293741685839176452642583791751492836916327548428915367375864219,24,3.3
738797,.56..........12.....83..59......81....9..67..5...9...34.3....7.9..7...26...6....5,356879214794512368128364597672438159839156742541297683463925871915783426287641935,25,3.3
413255,.1....5.......2.9.....7.862..39.61..9.8...2.....83..7...64.....14...9..8.8..5....,612398547857642391394571862573926184968714253421835679236487915145269738789153426,26,3.3
451265,.....4..8..9....6...7..32..3.64.712....12.7...........8.45.........7.8...5.3.....,265794318439812567187653249396487125548126793721935486874561932613279854952348671,23,3.3
2923036,..35.....8...7912.......4....4.6.9...1.....7......2.8.637.8........3..9..8......5,423518769865479123179623458354867912218394576796152384637985241541236897982741635,23,3.3
951266,8.2.5..............7.46...35...........9.7.2.36.5...87...14.7....6...894.........,832751649654293178971468253527684931148937526369512487283149765716325894495876312,23,3.3
1965366,...2..5..21.5.8......79.6....58..7.29....7...37...1.........9.......4.8...31....6,739216548216548397854793621645839712981627435372451869168372954527964183493185276,24,3.3
1112944,.4.2.......3.57........4..5..7..2.83.9.........6.45..16.....5.783..9..2........1.,541239768983657142762184395457912683198376254326845971619428537835791426274563819,24,3.3
1910603,.....1.73.....2...17..6..9....4.....94..3762...629.48....5.9.4.......23.6........,462951873589372164173864592257486319948137625316295487831529746795648231624713958,26,3.3
518317,..2......5....8...6.8.3.5.....7....9..739.6..91....3.2..3.5.8..1.......47...2..9.,472561938531948726698237541356712489827394615914685372243159867169873254785426193,25,3.3
2245557,3.5..72...64..93........5.....84.........6..21.8..............3.1...2.64.8.9...5.,395617248864529317721438596672845139539176482148293675456781923917352864283964751,23,3.3
2183637,..94..7..1..2.59..3..8....4.....9..8...5..2.9.1..............2.5....8.61.3..1....,659431782148275936372896154423169578786543219915782643861954327597328461234617895,23,3.3
204356,.....8.....69...1..2..5.....97...8..8...3...4.....1......6.53..4..2...57.39.7....,715328496386947512924156783197462835852739164643581279271695348468213957539874621,23,3.3
306692,8....1.54...5...7....4871.............51..8..2...4...9..27.86....6......14..3..8.,867921354914563278523487196631859427495172863278346519352798641786214935149635782,25,3.3
1343136,28..3..4.........1..9....2....7.5.3.1....6.7...4.8...965.9.......76.....4......68,281537946576249381349861725928715634135496872764382159653928417817654293492173568,24,3.3
855357,.....7..161...3...8472...5.2........5...4.......36.12....6...4...2...6..46...87.3,923457861615983274847216359291875436536142987784369125378691542152734698469528713,26,3.3
1177136,7..9...8....5.......42.79.5.7..981..3.........2..6...76.8.2....24....6.......5.4.,752941386193586724864237915476398152381752469529164837618429573245873691937615248,25,3.3
2675488,.17.9..5..5.2.............1.....95..3....796.68..3..1.1.8964....4..78............,217896354853241679964753281471689532325417968689532417138964725542378196796125843,25,3.3
1098616,62...9.849.......61.8.5..27..43.....8...1.4.5.5..9.............4....7.......8.659,625179384937248516148653927714365298893712465256894173581936742469527831372481659,26,3.3
1102669,..6......9.5.4.3.....1....9...91..24.2..5.....8.7...9.26..........86...2.3.....47,846379251915246378372185469653918724729654813481723596267431985594867132138592647,24,3.3
874247,2....8..3...5..2......9....5....43.1.86...9..1....5..8..5..3..6627.......4..1..5.,279468513461537289358192467592684371786321945134975628815243796627859134943716852,25,3.3
1932800,..42....5...91..34.6.7.4.....85...4.2.....1934.....5......2.....3.......9.74.3...,194236785782915634563784912378591246256847193419362578841629357635178429927453861,25,3.3
12637,7.86...4.9..57..3.3.4.......9..4..7............678...1...1..69...7..85.3.....2...,718623945962574138354891762891345276573216489426789351285137694147968523639452817,25,3.3
1592641,.....1.5..5.76....3.4.......1.42...5......364.......8........3..7.9.86...62.3...8,726381459159764823384592176618423795297815364435679281841256937573948612962137548,24,3.3
104244,...24..86....3..2.....6.9.7..6....4..2....1..8.4.....2...5.....76.1.9...9...73...,579241386681937524432865917196752843327498165854316792213584679765129438948673251,24,3.3
589708,.7...9....46.1....5..4.83..4......3.....6...7...84.9.......3.8..127.....73....2.4,278639145346215879591478326427951638189362457653847912964523781812794563735186294,25,3.3
2968602,6.5.9.....4.37.....2......6..143.82.8....5.......8..39....2...4......7....61..9..,685294371149376258723851496961437825832915647457682139318729564294568713576143982,24,3.3
2825728,8...7.........12...7..5..96...3..6..3..1...4818..6...391.7......6.4.3.......9....,839276154645931287271854396752348619396127548184569723913782465568413972427695831,25,3.3
2649185,3.8.5........4.3....7..2........76.1....8...4.94....3.9...38.....3.6.9...1.....5.,368751249129846375547392186835427691671983524294615738952138467783564912416279853,23,3.3
259851,4..67..89........4.12....6.1..46.....86..........3..982........96..4.7.2.413.....,435672189698513274712984365129468537386759421574231698257196843963845712841327956,26,3.3
2001805,6...1..2..5......7...8.3.6...3...6...8..764...7......5..1..4....39.2....4.....7.1,694517328358462197217893564143258679582976413976341285861734952739125846425689731,24,3.3
1478594,....6..3.7..9..2..........7......7..3...49..28..65.4..952..3.....1.....5....9..1.,514267839786935241293184567149328756365749182827651493952413678431876925678592314,23,3.3
833882,.3..5...8...........6..49....8..5...7..18..364....9..1.64.2....2..5..7.......3...,931257648542896317876314952618435279795182436423679581364728195289541763157963824,23,3.3
912724,.3...6.....29....7....2...6..5.......7..48...9.42..5......3..5.45..8..1...6....42,739816425612954837548327196365791284271548963984263571127439658453682719896175342,24,3.3
428594,.....3.2..1....5....3.264...5...8.9.8...4..5...7.6....13..9...778....6....5......,678453129214987563593126478356718294821349756947562381132695847789234615465871932,24,3.3
2538021,.9.....7.......2......158..3.....7..4.8..9.1.1..3.74.9.841.......7..2........3..6,891234675543768291726915834369541782478629513152387469984156327637492158215873946,24,3.3
413531,......4.....6.9.8.2..7..6958.5..6..9..2..1.6.............31.....8..2..4.94....2..,698152437754639182231748695815476329372591864469283751526314978183927546947865213,24,3.3
371093,.5.......8.....21....53..6.......8.29..6...34.3..2..5.....1....37..8....2.4...1.3,756192348893764215142538967615347892928651734437829651589213476371486529264975183,24,3.3
2938426,.32.8....4...9.........57...2...3......619.4...4....6.....5.92.98...1..6.....4.13,532187694476392581819465732628543179753619248194728365341856927987231456265974813,25,3.3
2390806,...52......1..43...92....8...8...69.....1......63..7...4..8....6.....53.3......78,834529167561874329792631485158247693473916852926358741245783916687192534319465278,23,3.3
1073263,.9..3....2...1.4.....9..8.....6..2.9...8...3..4..2.17.9........6.1.7......85.3..2,594238761283716495716954823357641289162897534849325176935182647621479358478563912,24,3.3
314253,.........92...4.6....13.5.....59...3....76..945.........3.2.84..6...5...2....3.75,735268194921754368846139527672591483318476259459382716593627841167845932284913675,25,3.3
398424,.4.3.8.6.7.....1......5..28...5.93...58.....43...4.........3..62.3.9..1..9...6..5,541328769782964153936157428624589371158732694379641582815273946263495817497816235,26,3.3
862049,....693...7.5...1..3...2...79.4.......2.8...3.5...12.........98......4...68.7...5,581769324279543816634812579793425681142687953856391247425136798317958462968274135,24,3.3
254432,....4.........25.94...53.....6...3.11....5.6..32...8...68.2....97...82...1......7,651849723783162549429753618896274351147385962532691874368427195974518236215936487,25,3.3
1052762,.7..18.93....3......6.5...7.2..........4....2..4...36869.........2...67...81.9...,275618493189734526436952187821396754367485912954271368693527841512843679748169235,24,3.3
1356817,...1.954..3.78........3......94.26......1....74.9.31...2...7.9...1.......9.6..4..,687129543935784216214536789159472638362815974748963152526347891471298365893651427,25,3.3
2570253,3.68.....4.........9...1.6......9.84..54.731.......2....2......56....43..8.73...1,316892745458376192297541863173269584625487319849153276732614958561928437984735621,25,3.3
1321437,..429......7..1........62.88..95...31....2.....2.6.8.96..4.9.............4.....37,384295716267841395915736248876954123159382674432167859623479581798513462541628937,24,3.3
2921640,...8.9...8...27..5..15..3....41...28..7.......2....6..13.....5......3.9.......7..,543819267896327415271564389354176928617298543928435671139742856782653194465981732,22,3.3
1188437,.49.6..2....7..........594.9.2.5...13...1.2....54.6..........7.68.......2......3.,749163528528794316136285947962357481374819265815426793491538672683972154257641839,23,3.3
1394685,...8..92...3......2...458......6...3.9.13.4.5.2.......5.6.9.3..8..........4.5....,745813926183629574269745831458967213697132485321584697576291348832476159914358762,23,3.3
102994,...45..8..98......4.567.9...2....714..48....2.........5.6...3.....13....3.2....4.,271459683698321457435678921823596714764813592159742836516284379947135268382967145,25,3.3
2832674,....9.7.6.4.8...3.28..5....43.......92.7......57.....3...93...53.4....9.....8....,513492786749816532286357914431568279928743651657129843872931465364275198195684327,24,3.3
1813833,.8.9........5..2.624.....9.8...73.1.7.....628........7.69..5........9.42.2..31...,586912734931547286247386591852673419793154628614298357169425873375869142428731965,26,3.4
1166811,...7.8.2...6........19.4..67...5.9..8....76.19......3.........81.45.6......1.....,439768125276315849581924376712653984843297651965841237697432518124586793358179462,23,3.4
2962284,.6......59..7.....2.3..9.8.....8...4...5.1..7....7.5.9.3.....1.6.9..4....1....45.,461238795985716243273459681527983164396541827148672539734865912659124378812397456,24,3.4
2882270,..2.....18....526....6..95.3.......6..7....3...6.4..2..8.7...9.....92..3.....86.5,562987341894315267731624958348279516927561834156843729483756192675192483219438675,25,3.4
263585,.....67.8....7..5...3.5.2....4.........1.4..6832...1....7.6....2....9..7.8.73.9..,125346798948271653763958214614523879579184326832697145397462581256819437481735962,25,3.4
2833089,......47...1.....85.9.3...12...1.9.........8..6..2...7...5.2.3..43.........79..4.,632189475471256398589437621257318964194675283368924517716542839943861752825793146,23,3.4
2240682,..6..5..13..7....2.978..3......2..6..8.1.37........1......7...39....6.5.4.5.8....,846235971351794682297861345713928564684153729529647138168572493932416857475389216,25,3.4
1403449,.....58.6....74.2..3.6..9..4.9.1..5..81.5...9...........8.6..37.7.5.82....39.....,742395816916874523835621974469213758281756349357489162598162437674538291123947685,27,3.4
948786,..57.........36.5.3.6...8.....8.9..1.8....9..97.3...6.4...25........4.36...1.....,215798643897436152346251897562849371183567924974312568438625719751984236629173485,24,3.4
5109,..1.6..7.3.......4.5.3...6....9...2.....467.........31234.1....71....5.9.....8...,941265378362187954857394162475931826123846795689752431234519687718623549596478213,24,3.4
1441088,46..1.....286.......3.....831.....6....1..9.....5.32...9..2...6..7....9.6..39.1..,469812537528637419173954628315289764782146953946573281891725346237461895654398172,25,3.4
2817553,..5.9.2..........189..4..3...84..5..7..9..8..4..7..19252..61..7.7.............6..,635197248247638951891542736918426573752913864463785192529361487176854329384279615,26,3.4
2880074,43.1........2.....872.....9...8...1..5...1.43....6.2...26...3.8....7..6.34..5....,439187526561293784872546139294835617657921843183764295726419358915378462348652971,25,3.4
180022,176..8.......2..4...4..7..3842....9..95....7.7...8....9....3..4......15....19....,176438925539621847284957613842376591695214378713589462951763284367842159428195736,25,3.4
2566288,7.4....69.1...7..5...48.....687.1.....7.......5.9.8.1.....9.2.638..2.........5...,734512869819367425526489173968731542147256938253948617471893256385624791692175384,25,3.4
705709,.8.5.2..3.358...2.....9.....6......83..26.....52.....7.21.8.73......4.1....9.....,784512693935876124216493875169357248347268951852149367421685739698734512573921486,25,3.4
2197853,.....12.8...4..5....6582..4..3.6.1..1..97......4....39..........823.9....4..1.38.,457631298218497563396582714923864157165973842874125639531748926682359471749216385,27,3.4
354602,1.8..63..593....7.............5....47....9..66.58........6..........3.97...15.8..,178926345593481672462735918931562784784319256625874139357698421816243597249157863,23,3.4
199058,..5.7..4....1..2..13..5..7......6.....923....671.95...8.......37..98..14.........,265379841987164235134852976328716459549238167671495382896541723752983614413627598,25,3.4
268725,....6.91.9.8..2...4.1......2.........75....96....3...2..6.7..2318....7.5...5..8..,752368914938142657461957238243689571875421396619735482596874123184293765327516849,25,3.4
395543,4.........6.7.8.3.98..4..1..943........81.4..15......8..74.6..2.........3...5....,473521869261798534985643217894375621736812495152964378517436982649287153328159746,24,3.4
2049952,52....9...3.4.........16..74.......2..87.4...17...3......5...81....9.74.......3..,526378914731459628849216537493165872658724193172983465964537281315892746287641359,23,3.4
1419137,.3.....76....541..4..3.18..87............2...69.54......7.9..68.....6.1....4..72.,135289476728654139469371852872963541354812697691547283247195368583726914916438725,26,3.4
2853798,....7.8........51...3..479.4..3.8.....9...1.36....7.......8....7..931.5...6.5.9..,164579832978263514253814796417398265829645173635127489591486327742931658386752941,25,3.4
2733819,...23......4..7..96.....71..85....3.7.9.1..5.....2.1..4.......5..37...9....9..8..,978231546514867329632495718185674932729318654346529187497183265863752491251946873,24,3.4
2137024,..8.67.3...4..18..2.6.5..1.38.7..1..4.1....5......8....6..4.3.2.......8..2....6..,918267435574931826236854917382795164491326758657418293865149372143672589729583641,26,3.4
2666894,.8.........39...4.5.6.....2..5..64..4...5.......12.6....2...8638392..1...........,987642531123985746546713982295376418461859327378124695752491863839267154614538279,24,3.4
1615464,.4.8...2.5..2....9....396..48......7....4..1...3.28......7...938.....7.6...95....,946875321531264879728139645485691237269347518173528964654782193892413756317956482,25,3.4
