id,puzzle,solution,clues,difficulty
1245812,..1.65.3......3..72......8.83...9.71...7............5.369.4....7.5.3..98.8.......,471865932698423517253971684834659271516782349927314856369148725745236198182597463,25,6.1
322820,.....5..79.76.......1....94...48...663.........5....2...29..3.....517.........1..,468195237927634851351872694279483516634251789185769423512946378843517962796328145,22,6.1
461895,....9.6..4....5...6.9...5..79.4...8..18.....3.............638.5..2..4..7...2.7.1.,851392674423675198679148532795431286218756943364829751147963825982514367536287419,24,6.1
67586,..4.....96..7..1..2....476...3...2..7...51......6.389..2..8.......5.....1.......5,874136529639725148251894763463978251798251634512643897925487316386519472147362985,23,6.1
1729984,.4...8..9.76...2...9..5...1.6..9..133...8.....1.....6........349...1.......8.2...,542168379176439285893257641268794513359681427417523968621975834984316752735842196,23,6.1
1498098,.3...14..6.79..31.2.4...9..7.1.4....8..6....7.....9.4....5..........328...2...5..,938251476657984312214736958791348625843625197526179843389512764175463289462897531,25,6.1
291331,..7...58.........2..58..3.4...7.9.....825..1.26.3..9...8...3....12.7......95..8..,197432586843695172625817394351749268978256413264381957586123749412978635739564821,26,6.1
1366327,...5.19..9...3...26....2.4.1.3...2.7.4.1...3.....5...9......8.3.9...5....1.97....,234581976975436182681792345163849257549127638827653419756214893498365721312978564,25,6.1
2387216,9..1.4..6.8.....5....7....3.2.3..68.4....8..5......9......17.3..31..6....94......,953124876187639452642785193529341687416978325378562914865417239731296548294853761,24,6.1
54461,..9......3.....4266...7.9.......5.....78..1..4......68.62...7...9.4....57.5.3....,219648357378951426654273981986315274527864139431792568162589743893427615745136892,24,6.1
747790,...92.3..2.4..5....5.8....17...4.8...9...615.....8...7...4.....3...91....2.....6.,681927345234615789957834621713542896892376154465189237578463912346291578129758463,24,6.1
593003,...4...8..3......1..9.163...8..4..7.9.15....3.6..7.1...1...86..........53.......8,126435987537289461849716352283941576971562843465873129712358694698124735354697218,24,6.1
996387,82......3......6......58...94...6..758..3...2.............4..3..613.7.5....6..9..,825769143479213685136458729943826517587931462612574398798145236261397854354682971,23,6.1
1050782,1....5.........2.7.3.8...4.92.6..53....1....8.4.......2..3..8.1..8.1.97.....5....,184725369695431287732869145921687534573142698846593712269374851458216973317958426,24,6.1
766042,....3...4...8.15....5.....8.2..49..66...8..2.7.......5.4.....3.....9.2......68...,281935764463871592975624318528349176614587923739216845847152639156493287392768451,22,6.1
2677253,5.6.1.3...8..4.1.6.......7...9...6...2..9.74.7..35...9.........9...3.4....187..9.,596712384287943156143586972819427635325698741764351829438269517972135468651874293,26,6.1
1008221,...58..2..87.9..6.........41...28.......3..7..4......1..3..2.8.692....3..........,461583729587294163239167854175928346926431578348756291713642985692815437854379612,22,6.1
2927017,3...7....42..6.3.5......48...6..27...5...1..9.......5.9...2....2..4.6..1.3.....4.,389574126427168395561293487846952713753841269192637854914325678275486931638719542,24,6.1
695925,.37..9...4...5.36.....8....3..4.1..28...2.........3..9254..6.........2........5.1,137649825489152367562387194395471682846925713721863459254716938918534276673298541,23,6.1
2770454,3294...6...58.....4...2...5...2...9..4..3.152.....4...2....86....6....13.9..7....,329457861165893724487621935713285496648739152952164387234518679876942513591376248,26,6.1
1240249,..9.8.3.......38.54..6.........12..6...9.........4.9.......5..16..1...7..548....3,529781364761423895438659217895312746346978152217546938973265481682134579154897623,23,6.1
2185910,.9.....2..7.9.......3.7.1......1..7.9..6....8..4.9..3..6..3..9..42....17...4...8.,695381724271946853483572169836214975917653248524798631768135492342869517159427386,24,6.1
2661233,87..6...3..6.4.....4.8.56...6.4..1.74......8...3.1............1...2.9...5.8.....2,879162453356947218241835679965428137412793586783516924627354891134289765598671342,24,6.1
1661725,........9...5....3.1...3.27.6......2...43..1.3.9.7....6.2.......9...7...45.9....8,238714659746529183915683427164895732587432916329176845672348591891257364453961278,23,6.1
521931,7.......53.9..5....6...72.3...1.93.4.2........3.5.6.......81......9...416......8.,782693415349215678165847293578129364926438157431576829294781536853962741617354982,24,6.1
184597,...47......2...9...8.9....77....6.......35.183..89.....1.....954............5..26,936472581172568934584913267758126349249735618361894752613247895425689173897351426,23,6.1
2061438,....3...8.....4...65...19..9..3....2..1.2.39...6..5.....8...7...6.....1..3.7692..,219537468873694125654281973947318652581426397326975841498152736762843519135769284,25,6.1
1574187,..89.5....7..13...59.2.....8....2..5....5.74..5.....196....1..4.........9..68.5.7,168945372472813956593267481847192635219356748356478219625731894784529163931684527,26,6.1
2054802,.4....6......86.97..........967.1.3.4...9..7.3..8......6..5.7..2...1...8.3.4...1.,748932651123586497659174382596721834482693175317845926961258743274319568835467219,25,6.1
2867329,..4...1...39..8..2......3....36.9.7.59.8.7...1...............4...1.25.8.4..78....,754392168639148752812576394243619875596837421187254936328961547971425683465783219,24,6.1
1857834,32........9...6..5..6483......1..3....2....4...59..8..54.3...19.1....7...........,324519678891726435756483192489172356132658947675934821548367219213895764967241583,23,6.1
2709158,.4..97..6.9.......5.6.......754..3......35.81.....8...95...1..43.....16.....8...2,143897256798652413526143978875416329469235781231978645952761834384529167617384592,25,6.1
1568034,..24.7.1.....2.4...9.1.....3..796.............69.4...5..8.5.9.2...3.......7....3.,652437819871925463493168527385796241214583796769241385138654972946372158527819634,23,6.1
2133846,1.8....6.......92123.............4...2.54......98....697...3..8.8.4..........6.5.,198254367564378921237619584813962475726541893459837216975123648681495732342786159,23,6.1
1737662,4....3.95.1...83...7...41.....6.9..8....8....76..4..1..49..2.........54.5.7......,486713295215968374973524186152679438394281657768345912849152763621837549537496821,25,6.1
2021836,84....16...7..69.4.69....3....4.12..9.4..2..5...6.......8.......25....9....37....,842593167537216984169847532653481279984732615271659348318924756725168493496375821,25,6.1
516049,.4.9..5..7......93.............1....4.5..68..3.8....7..8..7....23...14......63..2,146937528752684193893125746967318254425796831318542679684279315239851467571463982,23,6.1
2331614,.....2759........1..39..86....8...4..8.29...3.52.4..8..7...8.9..46........567....,418362759569784231723915864697853142184296573352147986271438695846529317935671428,27,6.1
2035621,..7.1..8.........5.6...59.2.5......83....45..84..5.7..6..83.....13..6......1....7,597312684234698175168475932951763248372984516846251793629837451713546829485129367,25,6.1
2531639,.7.........69....21.46..5...5..67...7....928..92........9...7.5........1...8.492.,975128436836945172124673598458267319761539284392481657289316745543792861617854923,25,6.1
2396950,..36..8...4.2.......18....5.5....1.8..2......6..1.523........6.49...7..2.2......7,573649821849251673261873945354726198912438756687195234738512469496387512125964387,24,6.1
759614,.1....3..5.6....9.4...3...5....52..8........7..538.9..86.1....3..3.....2...6..1..,718594326536218794492736815971452638384961257625387941869125473143879562257643189,24,6.1
1429042,.82.6....73....2.......7.9...........68532......4..36.....95..8.478..65......4...,982361745734958216156247893329176584468532971571489362613795428247813659895624137,25,6.1
60728,.............9.82.48.71...9......2...7.5.4...3.4....1.7...35...8.....9..5...7...6,293658741617493825485712369956381274178524693324967518769135482831246957542879136,23,6.1
104266,..5.7.69.6..........435....1.....85....5...64...1....2..7.1..2..23..9..7.........,215874693638921475794356281176243859382597164549168732967415328423689517851732946,23,6.1
1575332,..67.9.8..72..1.9.....6...3.......2735....4..........8.1...8...9....4....4.1..379,536749182472381695891562743184693527359827416627415938715938264963274851248156379,25,6.1
1650231,...1......5..4...1.7.5.....9.....72...597..4......3...3....41.6.4..26.75.......3.,693182457852647391471539862936415728215978643784263519329754186148326975567891234,24,6.1
2271245,2.....9.........6..9.758....7.....43...2.1.......7..9...1.8.3..7.4.2.6...8..6..7.,217643985538912467496758132175896243849231756623475891961587324754329618382164579,24,6.1
536243,.5....6.9376......91.8..35......4.1.........6.876..5......2.4.....1.6.8...25.....,258431679376259148914867352625384917493715826187692534731928465549176283862543791,25,6.1
1340585,.7...2..9..5.....13.....8...426......6..35......7...6.8....9127....5..4...9......,176582439285943671394176852742618395968235714531794268853469127627851943419327586,23,6.1
708595,9.6.......1.7.....2.83.671....54...98....2..6.......3.4...8......1...2...92..1..3,976815342315724968248396715163547829854932176729168534437289651681453297592671483,25,6.1
243844,8..3.......7.....93...12.6...9...7.6.4.9...2..5.2.4.1..3.5......71...6....8....9.,862349571417658239395712468289135746143976825756284913634597182971823654528461397,25,6.1
1783531,......4.....3....5..5.91.3673.8.....18.5.6..7.5....2....841.....6...........6.1.9,893652471617384925245791836736829514182546397459173268928417653561938742374265189,25,6.1
780525,..4...2.3.51..37.......4..1...7.....9.624..........1.......5...2...3...873.6....9,894176253651823794327594681143758926976241835582369147468915372219437568735682419,23,6.1
2158965,...3..97......8..5.6...4.1.2...9.....1..36.98......15.78.64....6.......7.43...5..,852361974491278635367954812238195746514736298976482153785649321629513487143827569,26,6.2
832700,4.62..3...1.....8.....1......83.4.6.14....5.....9....8........9.6.....5.9.35..2..,486295371315476982729813645598324167142687593637951428854162739261739854973548216,23,6.2
1917552,.1..8.7..5.7.....66..4..5.......98..386..........3...1.....4.95..27..6....9......,913586724547912386628473519174259863386147952295638471731864295452791638869325147,23,6.2
1482554,.1...54..6.9..........3...7....8.3.4.......9..451....2...64.8...32.......8....9.1,213875469679412538854936217961287354728354196345169782597641823132798645486523971,23,6.2
1978046,5.......8.8.5....6.27.3..5...2.5......14..3..43...........2..9......72....5..6..4,594261738183574926627938451872653149951482367436719582748125693369847215215396874,23,6.2
965013,5....4..1...1.3..9..7.2....6.....3....2......75....42.....6.1......9..3.345..2.6.,593674281264183759817529643681247395432956817759831426928365174176498532345712968,24,6.2
1742093,.2.7.5..3.4..8..6.6.7.....9..4..81...3.....2.....9.........4..1.63.....7.9....5..,829765413345981762617243859954328176731456928286197345572834691463519287198672534,23,6.2
2190061,.56.2...3.3...7...8.2.....12.3..9.4.4..............6...2841.......9.51..........8,756124983139857264842693571213769845465238719987541632528416397374985126691372458,23,6.2
555763,...7......4..31.97.7...53..18.3..46.39.45....2............8.2.9.........7..6...1.,913762548542831697678945321187329465396458172254176983461587239839214756725693814,25,6.2
164468,..2..4.3.9..........7.6.8...5...6.2.2.3....1..1.7.............51..8...4....3.57..,682974531941583276537261894754136928293458617816729453379642185165897342428315769,22,6.2
1127589,5..........379.....4.3....9...5.21.6.2.4.......8.....72...5..7...5.6.28..3.....6.,589624713613795842742318659497582136326471598158936427264859371975163284831247965,24,6.2
2804489,...9..5.66.5.73.............8.2..3....7....58....1......35..28.5.8.2.67..9.......,274981536615473892839652741481295367927364158356718924163547289548129673792836415,24,6.2
2762562,......59.8.......3.5.6..1.4.1639........2.....7...4..1......9..2.....7..39..75...,623418597841759623759632184416397852538126479972584361187263945265941738394875216,23,6.2
2949888,...257.........8.29.......1.4.36.....9.....58....7.3....8..1....7.5...3.65.......,814257963365419872927836541541368297793124658286975314438691725179582436652743189,22,6.2
1572269,.97..32...4..72...52......1....6.5.......79..2......8.....3.7.445......8.1..2....,897613245341572869526984371184269537635847912279351486962138754453796128718425693,24,6.2
2091945,8.79........3....7........2.8.5.....15....6..3...28.4........8.59....4..4....63.1,837912564246385917915647832784561293152439678369728145623154789591873426478296351,23,6.2
227510,..6...5..78...3.2......4..1..9.....62.7....3.8..1..29.....5.6.....29.7....2..7...,426918573781563924395724861539472186217689435864135297978351642143296758652847319,24,6.2
2855539,..8....14.6.5..........49...........14.8...62...19.8....62....98...6...7.3...7.5.,278639514964581273513724986685472391149853762327196845756248139891365427432917658,24,6.2
1880627,.....2..13.7.8..54...1...767.16......3..2.....2..4.....792......5..6..47........9,865472391317986254492153876781695432534721968926348715679214583253869147148537629,25,6.2
2082485,7..5..9..9..6.8....51..9...4...5...8......29..953..6.1.3.76............26.4......,768532914943618527251479386426951738317846295895327641132764859579183462684295173,25,6.2
61608,.7..2..4......6..3.84...5..5.6....388.......7.9.1..6.....563........7.9.7...4....,673925841159486723284371569516792438832654917497138652928563174345817296761249385,24,6.2
601133,.7...3.2.6.5.4......4.8.........8..9...16.2.5.5...4.1.......8....7....3.1...32.47,871693524635241798924785163216358479493167285758924316362479851547816932189532647,25,6.2
268422,...6...1.....5.8.7....2...5...2.3..67..1..2..4.......9.39..2..1.654...3..........,572689314694351827318724695951243786786195243423876159839562471265417938147938562,23,6.2
1203135,...5..26....1.4...523.8.......8....33...7..1.....457....8.....6.76....8.2.1...9..,814537269697124835523689471745891623389276514162345798958712346476953182231468957,25,6.2
2460092,8....14....3..5.7..4....12..9.8....22.4...5.......3....15..9..4.......8....36....,856271493123945876947638125791856342234197568568423917615789234372514689489362751,23,6.2
1256555,2.....3..........9.39....17..3.4.2.66..1.......2..8.71.6.7....2....8.......5.4.8.,215879364746315829839426517183947256697152438452638971568793142374281695921564783,24,6.2
731900,..1....48....23.9.7..1..5.....6..815....31.........6..51...94..8.9.6.........2...,231956748458723196796148523372694815965831274184275639517389462829467351643512987,24,6.2
2110674,...4..9.......9.7..3..5...1.25.....8.....16..98..3....4.76....2....8.......1.4...,568417923241369875739258461125946738374821659986735214417693582693582147852174396,22,6.2
357171,...6..1...83.59.......4.....5.4...1...9.2...68.......3.327....47...36.5..9.......,425678139683159472971342865257463918319827546864591723132785694748936251596214387,24,6.2
1191353,5..2....8.3....4...7..9..1....31.24.6.......5.....28..98..341.....9.........8.5..,516243798839761452274895613758319246621478935493652871982534167165927384347186529,24,6.2
2161734,.9.......4..175......9.8.6.....8.39116.4...8..........83........2.83.5...1...2.4.,791263458486175932352948167245786391163429785978351624839514276624837519517692843,25,6.2
2291581,2....7.8......6..5.1......9......6..8..3.9....64.....2..3...2.....15.......8...3.,296547183348916725517238469935421678872369514164785392783694251629153847451872936,20,6.2
2544485,1.2...3...4..8..6.....532......4.......9.6....6...5.7.6....7..9.19..8.5.85......2,182679345543182967796453281238741596475936128961825473624517839319268754857394612,25,6.2
1414152,.1...3.5..6.75..4.7.2.........8........671.........29.58...7..4.....637.9.....5..,814263759369758142752914863145829637293671485678345291586137924421596378937482516,24,6.2
1421961,...............41..5.7.43.6.3...8....4..5.8..7....614..95.8.6..3..1...2..1.......,164893752973625418852714396531478269649251837728936145495382671387169524216547983,24,6.2
1247643,.6....9..89..3......16..4...4.28.13.....4.6...86..1..4.....2...3......96.57......,563428917894137562271695483745286139132749658986351274619872345328514796457963821,25,6.2
2097123,.3...6..........4.76.1..5....5..8.9.4.........92.4.7..25.4...73...873.5.......1..,534286917921537648768194532315728496487619325692345781259461873146873259873952164,25,6.2
1943478,3...789.57..........95.....1....3.9...2.6..4......75.....4.....8.....7...6...2.18,324178965715629834689534271158243697972865143436917582297481356841356729563792418,23,6.2
2570301,.......3126...3......928...9..3...6......19..5....61...2..47.....4......1.....5.8,895764231267153894413928675981375462746281953532496187628547319354819726179632548,23,6.2
63677,5..1....39......2...6.9....3.29..8...6.48.5..4...........2.4.3.....1...62....9.1.,527146983914835627836792154352967841169483572478521369691254738745318296283679415,24,6.2
2449376,64...8...5..7....6.31...4....621...5...6...821...8......3...9.....1.....2...96..7,647938521528741396931562478386219745479653182152487639763825914895174263214396857,25,6.2
1881872,.8....5..4..95......7..2..8......3.1..8.96.54...3...6.5.2.3.....4....7....16.....,689173542423958176157462938764285391318796254295341867572834619846519723931627485,24,6.2
2118011,...2.51.4.2..3...7..6.4....34....7.9.6.....8.....5.3.2.....2....8....9..13.78....,873265194421938657596147238345821769962374581718659342657492813284513976139786425,25,6.2
1412185,9.........1.3.6..9.....4.81.31...7.......74...2.5...6..6.8....4.....5...4....92..,946158327812376549375924681631482795589617432724593168267831954193245876458769213,23,6.2
1889815,..3.1.....6.9.5...........49......8...5...16..3.4.......98....7.1...72..3...6..5.,423718596768945312591623874972156483845372169136489725259831647614597238387264951,22,6.2
2844447,.....3..43...856..9...61.8..74.....5..9.5..6..5........1...6.7.....2..4.2..8.....,586273914341985627927461583674312895139758462852694731418536279765129348293847156,24,6.2
102561,7..8...2..26.....8...4....5....9......83..1...6.....876....24.1.4....5....1..5.7.,754831629126759348389426715417598263298367154563214987675982431842173596931645872,24,6.2
2564529,.1.2.76....4..9...5..1.....6...3.4.....9.17.3.......9.4..7..8...83.............62,319287645864359217572146938697538421245961783138472596426713859983625174751894362,23,6.2
2416664,.35........2.9.75..9..2.4.....3....5..9...1......6.3.22.641............8..7..5...,735641829642893751891527463124389675369752184578164392256418937913276548487935216,23,6.2
2552270,....8...2..62....57....63..48..3......5..47....7..1....6......8......243..19.....,153789462846213975729456381482637519315894726697521834564372198978165243231948657,23,6.2
338579,......5.8...2.9...6...4.7....8..2...........372...5.4..5.9......6.4...19....7.3..,214367598375289461689541732438692157596714823721835946153928674867453219942176385,22,6.2
299173,......4.9.9..3.......5.....51..6..823...2...56......7..5...1..8.4...35..12..5..6.,835716429497832156261549837514367982379428615682195374953671248746283591128954763,25,6.2
2795092,5...1.9..6....75.............29.........751....7....2..7...2..3..3....8.1..49....,538614972629837514741529368312968745864275139957341826475182693293756481186493257,21,6.2
2193183,23...79.8.......1.....8...384....1...9.........1.58...9.4...3......3.8.2...5..4.7,235167948789243516416985723842396175593721684671458239964872351157634892328519467,24,6.2
620322,....36..1...298.7.28.1...6..9........3..196....2..3..87...65.8..2.3..7..5........,975436821361298475284157963196824537837519642452673198713965284628341759549782316,27,6.2
389006,.1..3.5..5...........4.56.2.9..4........283.6...5...7.7...6...86.4..9.23...3....4,217836549546912837389475612193647285475128396862593471731264958654789123928351764,26,6.2
2988140,.9.5........1...948....2...91..2.6...6...3.4..47...8..6..7..4......5...8..5.8...7,791546283236178594854392176918427635562813749347965821689731452173254968425689317,25,6.2
2376420,...8.........39.273...7.1...8712.4..2.3......5...............9..1.4.3..6...75....,796812543154639827328574169987126435243985671561347982475261398812493756639758214,23,6.2
790629,4.1....3.....7..5425...1.9.9.58...1.....2......2..9.8.89...7.4...3.1.9...........,461598732389672154257341896975864213138725469642139587896257341523416978714983625,25,6.2
553087,2...1...8.5..7.....6.....9417.5..........9..5..8.6..3.3.....4...15..69.2...2...5.,237914568954678123861352794172583649643129875598467231326895417415736982789241356,25,6.2
1343825,.936........85.2..5....1..44.6....7..79...8...........71.5........98.5......2...3,193642758647859231528731694436298175279315846851476329714563982362984517985127463,23,6.2
202275,..7....8.1..7...3.9..6.5....3..6..1.......7.9..9..7..68....1...62..........4..5..,257394681146728935983615247732569814468132759519847326895271463624953178371486592,22,6.2
474822,...9....8...17.4..........3.546..3..1...24..7..7.9.1.......65....6...89..45......,461935278389172456572468913854617329193524687627893145918746532736251894245389761,24,6.2
2197609,.6.....7.7.8...1.....6.5.9418..2..6.......9...4.9....1.....2....7..362....318....,964318572758294136312675894189527463637841925245963781496752318871436259523189647,25,6.2
601765,5...4.68.....8924....5.......94...7........3..6.1....8....2.....4....7..7.3.5..2.,597243681631789245428561397859436172172895436364172958986327514245918763713654829,23,6.2
2629348,..68...4..8........52.91....3.6....11....4.2......7..9....53.......4.86..7....5..,316825947984376215752491386237689451169534728845217639628953174591742863473168592,23,6.2
34693,..2....8.1....5..6..639....7....8....1.2....4.245.6..........9...3.2.5.1.8..6...3,432617985179485236856392147795148362618239754324576819241753698963824571587961423,25,6.2
1836094,8....4..71...78.2.......49..8...9.........7..9..126.....3.......4..6..5.....57..1,852934617194678325376215498685749132421583769937126584513492876749861253268357941,23,6.2
2372802,...3..2.7.7..6....5.....8...6.23...83.9........1..6.4..9..14.....5.....6..7...51.,948351267173862459526497831764235198359148672281976345692514783415783926837629514,24,6.2
1033212,8.....9......3....21.64......4.6..58.....4.....1.8.2...2.89.5..57.....6........1.,847215936965738421213649785794362158382154697651987243126893574578421369439576812,23,6.2
1970037,..6....4...5..1.7..4...9......6...........31...127..89.........2.759..........723,796832541325461978148759632983614257472985316561273489614327895237598164859146723,22,6.2
849929,97.26............74..5..6...3...576...51.6..3....7.5.1..271...5......4...8..9....,978261354156439287423587619831945762795126843264873591642718935319652478587394126,26,6.2
2310191,....28.1..891....4........7.7..5.3...426.............9....9.8.5.5.4.3.....68.....,764528913389167524521349687178954362942631758635782149413296875857413296296875431,23,6.2
117661,.....3..8..4..15.....27.1....3....9..5..8.6..198......9...5...........24.1.7.....,571493268234861579869275143623547891457189632198632457942358716785916324316724985,22,6.2
24591,.64.....73...28.......5....1...6.7....38..4....9..1..3...9.6.1..9.58....4....2..8,564139287317628945982457136158364729723895461649271853875946312291583674436712598,25,6.2
400445,.9.....6.7....32......1......5..2..42..385..717...........218.....8.....6.34.....,592748361716593248834216795365172984249385617178964523457621839921837456683459172,23,6.2
30156,..54....1.....9.6..47.........8.......3...89..9...36.27...2.....147....5....5....,965472381231589467847316259426897513173265894598143672759624138614738925382951746,22,6.2
491712,7....38........1..321.7..5...8...6...13.5.4..9..3..........6.1...5..4......23..6.,756193842894625173321478956578942631613857429942361785439586217265714398187239564,24,6.2
1434649,76.9...5.....7.....931..8..8.....26...9.3.....7...1......7....1587...9...4......8,768943152451872396293165847814597263629438715375621489936784521587216934142359678,24,6.2
2191155,9..7..6.181.3.......5...9.......786...95....3.2..4.......2..4......15..62.....17.,932754681814369257675821934543197862169582743728643519351276498487915326296438175,25,6.2
136127,....74.3945.8....7...........4.9...3...58.6.16...3.....1.7.....86734.........5...,128674539459823167736951482584196723392587641671432958215768394867349215943215876,25,6.2
2548639,2..16......6...34.9...73....1...8......65......4..159.5.2...76........1....8...3.,243169857176285349958473621615948273739652184824731596592314768387596412461827935,24,6.2
899449,4.71......5....81...3.9....1...8675.64..5...3...3......7..3.9.6..........6...4..5,427168539956473812813592467132986754648257193795341628271835946584629371369714285,25,6.2
173402,..92...4.7.......9..5.3...7......8.....841.6.....571.45...84...4..7...3..8.1.....,319278546742516389865439217174962853953841762628357194537684921491725638286193475,25,6.2
2853096,..65.........76.1..81.2.....3..9...8..........95...43.......3...6..3..9..472..65.,926514873453876219781923546634795128172348965895162437219657384568431792347289651,24,6.2
1249653,...18.3..92.73....3...4.79............6...9.8..48.1.......1...5.7.......43...26..,647189352925736814318245796283954167156327948794861523869413275572698431431572689,24,6.2
968465,..98.23..8.7.5..2.3....6......1..2.8......97..7..9...6.5..4...........5...13..8..,569872314817453629324916587695137248183624975472598136958241763236789451741365892,24,6.2
2146866,......8...7.15......42.871.5.......3..16.3.....842..6...2......48.9..62..........,129734856876159432354268719567891243241673598938425167792546381483917625615382974,24,6.2
834829,.4..2.3...2..7....5....9....6249.....7..8.2..........5......68.7...6...41.......9,649528317821374956537619842362495178475186293918237465294753681783961524156842739,22,6.2
1802370,..4...8..6...1.........4952...3..7.8.........9.15.8...73...1.45..54...8..6...5...,324957861659812473817634952546329718283176594971548326738291645195463287462785139,25,6.2
147054,..542...8.4...7..27........6...1.5...2..3.8....95...7.........59....23......8.4.9,195426738346897152782153946673218594524739861819564273438971625951642387267385419,24,6.2
380372,.8...134....2....97........4...5...2.5......6..3...5.863...8...1.47.........6.2..,289671345315284769746539821461857932857392416923416578632948157194725683578163294,23,6.2
2078751,.1.8.7..23.........4.95........7.6.1.51..9..3.....8.97.83..1..9..6...1.....2.5...,615837942398142765247956318839574621751629483462318597583461279926783154174295836,26,6.2
1517673,2.........4538.2.7.....25...5...78...9......3..4...9.1.2...1....81.5..6....64....,218579634945386217367412598153927846892164753674835921426791385781253469539648172,25,6.2
1173996,......7...56.8.....9..2...3..7.....46...57...9.52..8...79.35.1...1....9......6..2,312649785456783129798521643127368954684957231935214867279835416561472398843196572,25,6.2
2896558,5.2.769........2...1......7..56.......75..86..94..1.....1..4.39....3.....4.8.....,532476918768915243419328657385642791127593864694781325871264539956137482243859176,24,6.2
2245120,....7......8.....1.....685.6..9.......312.6..94....3...96.......12..859.......43.,154872963268539741739416852627953184583124679941687325396745218412368597875291436,24,6.2
2496510,....3..6.4..9.8.....7...84......261..5..1.2.8.1......56....3....3..5..2....19....,528431967461978352397265841873542619954617238216389475685723194139854726742196583,24,6.2
1053856,..9..7......1.....2...6..3.7....8.6..4..9.5..3..6.4..91.73...8......1.2..5....7..,869437152534182697271569834795218463642793518318654279127345986486971325953826741,24,6.2
488423,......89..5...6.....9.8...47.8...5.92.1.........7..1.....8.4.17...1..6..6...37...,326471895854396721179285364748612539231958476965743182593864217487129653612537948,24,6.2
2340016,.2...3...6..9..7.45...1.8......6..73.4......5..3..86.......2.....9.3..5.86..9....,124783596638925714597614832985261473246379185713458629351842967479136258862597341,24,6.2
81538,..94.........9..2.2..5...1.16......7.981..5.......6....7.....59....74...6.4..92..,819462735537891624246537918163925847798143562425786193372618459951274386684359271,24,6.2
2268006,......6...7.86..1.2..1.7.3...25....6.4.....73....8.5..1..7....4.........9.7.3..2.,581342697473869215269157438392574186845621973716983542128795364634218759957436821,24,6.2
888748,1...647....53..8...........8.495..6...3..14...2......9..7.9.6..23..............85,192864753745329816386715942874952361953671428621483579517298634238546197469137285,24,6.2
2360205,.3......5..2...4..495.1.....58.4.1.....3.8........1..3..38..5.7.6..........65.9.1,731489625682735419495216738358942176179368254246571893913824567564197382827653941,25,6.2
2794893,........5.719.....4.8..23...4.6.18...837..............796...28.8.......9......4.1,269378145371945628458162397947651832683729514125483976796514283814236759532897461,24,6.2
10341,..41.927.7......4......8..3..1.3...7.92.........6.5...8..2...6.........2.6...45..,354169278718523946926748153581432697692817435473695821839251764145976382267384519,23,6.2
2452253,.2..5...1..3..14....1..9.7.....8.7...7.5.......5....69..7...2...4.9.36...1.7...34,728654391953271486461839572639182745174596823285347169397465218842913657516728934,26,6.2
2771144,2...3...7.6.1....8.7.........5....4.8..9.2.3.....4....78...5.9.3...69.2.........6,298536417463197258571284963625713849847952631139648572786325194314869725952471386,23,6.2
805228,.1....72.42.1........2.....9.....1.5.8.91....1...5.28....68.....47.....63..7..9..,819465723426173598753298641932847165685912437174356289591684372247539816368721954,25,6.2
1380250,...6....27...5..3......3...86...7.1.43...9..8....1......94....3..6...12......28..,143678952798254631652193487865347219431529768927816345289461573376985124514732896,23,6.2
1199612,.6.9.....2......47......8........4..6.47...2.17...8..9.8...9..13..87......25....4,568947312231685947947312856829156473654793128173428569485269731316874295792531684,24,6.2
2218926,..8....4.7..9....2..4..67..4.....1..85..3..7....7.8....9....31...26........3.72.6,528173649761954832934826751473569128856231974219748563697482315382615497145397286,25,6.2
2752262,856....1....1..8.6....2.9...4...5...2.3.1..6.........1..89.7.....743...5.........,856749312729153846314628957641395278273814569985276431538967124197432685462581793,23,6.2
2758513,78..6.1...3............29.8....8........1..696..9..3.5..4......9....5.7.5..43...1,785369142239148657146752938397586214458213769621974385874691523913825476562437891,24,6.2
1579332,6.9....5.3......4..7..6...15....6.8...3287...........92...498...9.5.......6....2.,689314752351972648472865391527496183913287564864153279235649817798521436146738925,24,6.2
1119671,...6...716...425.3....3.8.....52.3....2........3..84....4......2...76..4956......,349685271687142593125937846498521367762493185513768429874359612231876954956214738,25,6.2
2085724,..1...8.3.3..4....6......9.....6.47.....9.1...2.......56...7.8.3..5.97..2..3...5.,791652843832941567654738291183265479476893125925174638569417382348529716217386954,24,6.2
1363558,..79...4...2.5..7..9...1...6...1...3.....8..6.7.2..4....5....3.9..36..5.......8.4,567983241182654379493721568624517983351498726879236415715849632948362157236175894,24,6.2
612877,5........1.7.93.....9..67.........43.54....9.....6985.8....7...6...3...2.4...25..,528741936167893425439256718986175243754328691213469857892517364675934182341682579,25,6.2
1616463,..8.....514..2....7.....4.......27.....65.81...2..4....37...9...2.96...16...4....,298476135143528679756193428561832794374659812982714563437281956825967341619345287,24,6.2
343512,4......2.......1..97.63..5.25..7..1........7....48.5....47...6....54......32..9..,431857629865924137972631854258379416349165278617482593524798361196543782783216945,24,6.2
206873,3...4.......67.....5..1..722....1.........4...1356.....6...9.17...8....6..8...9..,387245169129673584654918372245781693876392451913564728562439817491857236738126945,23,6.2
197997,.....7..5..8..3.49.7.....36...1.8..2....96..3......8..1...2..9..29......7..36....,931647285268513749475982136543178962817296453692435817156724398329851674784369521,24,6.2
